mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,237076790,-0.21,-0.04,-0.17,-40303054
2019-07-02 21:00:00,237076790,-0.19,-0.01,-0.18,-42673822
2019-10-02 04:30:00,237076790,0.02,0.05,-0.03,-7112304
2020-01-01 12:00:00,237076790,-0.13,-0.09,-0.04,-9483072
2020-04-01 19:30:00,237076790,0.11,-0.05,0.16,37932287
2020-07-02 03:00:00,237076790,0.3,0.09,0.21,49786126
2020-10-01 10:30:00,237076790,0.15,-0.03,0.18,42673822
2020-12-31 18:00:00,237076790,0.13,0.12,0.01,2370768
2021-04-02 01:30:00,237076790,-0.11,-0.1,-0.01,-2370768
2021-07-02 09:00:00,237076790,-0.04,-0.02,-0.02,-4741536
2021-10-01 16:30:00,237076790,0.1,0.07,0.03,7112304
2022-01-01 00:00:00,237076790,-0.01,-0.02,0.01,2370768
2022-04-02 07:30:00,237076790,-0.1,-0.1,0.0,0
2022-07-02 15:00:00,237076790,0.09,0.05,0.04,9483072
2022-10-01 22:30:00,237076790,0.17,0.13,0.04,9483072
2023-01-01 06:00:00,237076790,-0.22,-0.16,-0.06,-14224607
2023-04-02 13:30:00,237076790,0.07,0.02,0.05,11853840
2023-07-02 21:00:00,237076790,0.22,0.07,0.15,35561519
2023-10-02 04:30:00,237076790,0.09,0.11,-0.02,-4741536
2024-01-01 12:00:00,237076790,0.04,-0.03,0.07,16595375
2024-04-01 19:30:00,237076790,-0.72,-0.2,-0.52,-123279931
2024-07-02 03:00:00,237076790,-0.02,0.15,-0.17,-40303054
2024-10-01 10:30:00,237076790,-0.27,-0.13,-0.14,-33190751
