mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,33563632.429150954,0.02,0.01,0.01,335636.0
2011-01-01 00:00:00,33563632.429150954,0.04,0.02,0.02,671273.0
2011-04-02 06:00:00,33563632.429150954,0.11,0.06,0.05,1678182.0
2011-07-02 12:00:00,33563632.429150954,0.14,0.1,0.04,1342545.0
2011-10-01 18:00:00,33563632.429150954,0.15,0.14,0.01,335636.0
2012-01-01 00:00:00,33563632.429150954,0.18,0.17,0.01,335636.0
2012-04-01 12:00:00,33563632.429150954,0.15,0.14,0.01,335636.0
2012-07-02 00:00:00,33563632.429150954,0.06,0.09,-0.03,-1006909.0
2012-10-01 12:00:00,33563632.429150954,0.02,0.03,-0.01,-335636.0
2013-01-01 00:00:00,33563632.429150954,0.02,-0.01,0.03,1006909.0
2013-04-02 06:00:00,33563632.429150954,0.04,0.02,0.02,671273.0
2013-07-02 12:00:00,33563632.429150954,0.05,0.05,0.0,0.0
2013-10-01 18:00:00,33563632.429150954,0.04,0.04,0.0,0.0
2014-01-01 00:00:00,33563632.429150954,0.05,0.02,0.03,1006909.0
2014-04-02 06:00:00,33563632.429150954,0.06,-0.01,0.07,2349454.0
2014-07-02 12:00:00,33563632.429150954,-0.02,-0.03,0.01,335636.0
2014-10-01 18:00:00,33563632.429150954,-0.1,-0.06,-0.04,-1342545.0
2015-01-01 00:00:00,33563632.429150954,-0.09,-0.05,-0.04,-1342545.0
2015-04-02 06:00:00,33563632.429150954,-0.01,0.01,-0.02,-671273.0
2015-07-02 12:00:00,33563632.429150954,0.02,0.04,-0.02,-671273.0
2015-10-01 18:00:00,33563632.429150954,-0.01,0.01,-0.02,-671273.0
2016-01-01 00:00:00,33563632.429150954,-0.03,-0.02,-0.01,-335636.0
2016-04-01 12:00:00,33563632.429150954,-0.02,-0.04,0.02,671273.0
2016-07-02 00:00:00,33563632.429150954,-0.03,-0.03,0.0,0.0
2016-10-01 12:00:00,33563632.429150954,-0.01,-0.01,0.0,0.0
2017-01-01 00:00:00,33563632.429150954,0.02,0.0,0.02,671273.0
2017-04-02 06:00:00,33563632.429150954,0.03,0.02,0.01,335636.0
2017-07-02 12:00:00,33563632.429150954,-0.02,0.01,-0.03,-1006909.0
2017-10-01 18:00:00,33563632.429150954,-0.04,-0.04,0.0,0.0
2018-01-01 00:00:00,33563632.429150954,0.01,-0.03,0.04,1342545.0
2018-04-02 06:00:00,33563632.429150954,0.09,-0.01,0.1,3356363.0
2018-07-02 12:00:00,33563632.429150954,0.09,0.02,0.07,2349454.0
2018-10-01 18:00:00,33563632.429150954,0.06,0.02,0.04,1342545.0
2019-01-01 00:00:00,33563632.429150954,0.05,0.02,0.03,1006909.0
2019-04-02 13:30:00,33563632.429150954,-0.15,-0.13,-0.02,-671273.0
2019-07-02 21:00:00,33563632.429150954,0.11,0.06,0.05,1678182.0
2019-10-02 04:30:00,33563632.429150954,0.05,0.04,0.01,335636.0
2020-01-01 12:00:00,33563632.429150954,-0.06,-0.04,-0.02,-671273.0
2020-04-01 19:30:00,33563632.429150954,-0.03,0.02,-0.05,-1678182.0
2020-07-02 03:00:00,33563632.429150954,0.11,0.0,0.11,3692000.0
2020-10-01 10:30:00,33563632.429150954,0.03,0.03,0.0,0.0
2020-12-31 18:00:00,33563632.429150954,-0.03,-0.0,-0.03,-1006909.0
2021-04-02 01:30:00,33563632.429150954,-0.09,-0.08,-0.01,-335636.0
2021-07-02 09:00:00,33563632.429150954,0.23,0.14,0.09,3020727.0
2021-10-01 16:30:00,33563632.429150954,-0.06,-0.06,0.0,0.0
2022-01-01 00:00:00,33563632.429150954,0.13,0.13,0.0,0.0
2022-04-02 07:30:00,33563632.429150954,-0.02,0.04,-0.06,-2013818.0
2022-07-02 15:00:00,33563632.429150954,0.29,0.16,0.13,4363272.0
2022-10-01 22:30:00,33563632.429150954,-0.04,-0.03,-0.01,-335636.0
2023-01-01 06:00:00,33563632.429150954,-0.11,-0.08,-0.03,-1006909.0
2023-04-02 13:30:00,33563632.429150954,-0.11,-0.09,-0.02,-671273.0
2023-07-02 21:00:00,33563632.429150954,0.17,0.09,0.08,2685091.0
2023-10-02 04:30:00,33563632.429150954,0.14,0.07,0.07,2349454.0
2024-01-01 12:00:00,33563632.429150954,-0.06,0.0,-0.06,-2013818.0
2024-04-01 19:30:00,33563632.429150954,0.1,0.1,0.0,0.0
2024-07-02 03:00:00,33563632.429150954,0.12,0.04,0.08,2685091.0
2024-10-01 10:30:00,33563632.429150954,0.26,0.2,0.06,2013818.0
2024-12-31 18:00:00,33563632.429150954,-0.11,-0.1,-0.01,-335636.0
