midcyc_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-08-17 06:45:00,12641625.818210006,-0.08581910864697306,-0.09582437222912533,0.010005263582152271,126482.79841813247
2010-11-16 11:15:00,12641625.818210006,-0.03210606667095325,-0.05291615549763102,0.020810088826677772,263073.3561905733
2011-02-15 15:45:00,12641625.818210006,0.016240153625185865,9.5502989909489e-05,0.016144650635276377,204094.63229689043
2011-05-17 23:15:00,12641625.818210006,-0.06625083198791042,-0.05062321585806525,-0.015627616129845166,-197558.47554412577
2011-08-17 06:45:00,12641625.818210006,-0.07511826010419516,-0.05760800603583708,-0.01751025406835808,-221358.0799139723
2011-11-16 11:15:00,12641625.818210006,-0.028827273654144392,-0.031176946674203725,0.0023496730200593327,29703.687114733537
2012-02-15 15:45:00,12641625.818210006,-0.005019451701978521,-0.01561169913795116,0.010592247435972639,133903.22865946044
2012-05-16 23:15:00,12641625.818210006,-0.058111376214725396,-0.05737070921324922,-0.0007406670014761738,-9363.235088557387
2012-08-16 06:45:00,12641625.818210006,-0.11941601349102864,-0.10796175354054835,-0.011454259950480286,-144800.46831848045
2012-11-15 23:15:00,12641625.818210006,-0.06828140560618105,-0.0704543319001313,0.0021729262939502447,27469.321138668798
2013-02-15 15:45:00,12641625.818210006,0.01824330866340536,0.009107482448013928,0.009135826215391434,115491.69655517215
2013-05-17 23:15:00,12641625.818210006,-0.008968091033996947,-0.009953951960393883,0.0009858609263969365,12462.884940303946
2013-08-17 06:45:00,12641625.818210006,-0.15696026770356752,-0.1523218226803595,-0.004638445023208038,-58637.48636173444
2013-11-16 11:15:00,12641625.818210006,-0.20612282171306143,-0.20539512318025085,-0.0007276985328105723,-9199.292560251672
2014-02-15 15:45:00,12641625.818210006,-0.1394724339673227,-0.1385179100849346,-0.0009545238823880919,-12066.733755695353
2014-05-17 23:15:00,12641625.818210006,-0.08831757930855133,-0.08685661232816853,-0.0014609669803827968,-18468.997898759477
2014-08-17 06:45:00,12641625.818210006,-0.10851289139925295,-0.11966417974256924,0.011151288343316287,140970.41462717147
2014-11-16 11:15:00,12641625.818210006,-0.07888647585630792,-0.0992999598650824,0.020413484008774477,258059.62648494053
2015-02-15 15:45:00,12641625.818210006,0.023044895135835002,0.00617943826575486,0.01686545687008014,213206.79500471242
2015-05-17 23:15:00,12641625.818210006,-0.023517680644223066,-0.01866907156388769,-0.0048486090803353775,-61294.30173237518
2015-08-17 06:45:00,12641625.818210006,-0.07139529691441264,-0.07648265697339086,0.005087360058978224,64312.5022681095
2015-11-16 11:15:00,12641625.818210006,-0.08141428183126702,-0.09624033430411925,0.014826052472852236,187425.40772294512
2016-02-15 15:45:00,12641625.818210006,-0.10820061380601942,-0.10556034696160006,-0.002640266844419356,-33377.265507375596
2016-05-16 23:15:00,12641625.818210006,-0.07361443619134889,-0.05734826170773236,-0.016266174483616523,-205630.89131559545
2016-08-16 06:45:00,12641625.818210006,-0.08101683196125957,-0.07606853119775028,-0.004948300763509286,-62554.56668824728
2016-11-15 23:15:00,12641625.818210006,-0.06332998368950864,-0.0720528630738743,0.008722879384365667,110271.37723452882
2017-02-15 15:45:00,12641625.818210006,0.011568668808176122,-0.004235354315637453,0.015804023123813574,199788.54675358962
2017-05-17 23:15:00,12641625.818210006,0.04395376433364125,0.0277192230181689,0.01623454131547235,205230.9966404723
2017-08-17 06:45:00,12641625.818210006,-0.08175519727899427,-0.08489683456342943,0.0031416372844351587,39715.40300636667
2017-11-16 11:15:00,12641625.818210006,-0.17977557790645923,-0.1803555210672617,0.0005799431608024541,7331.424434694621
2018-02-15 15:45:00,12641625.818210006,-0.18710486656464317,-0.1763772889986431,-0.010727577566000068,-135614.0215251969
