midcyc_datetime,evolving_outlines_darea (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dvol_corr (m^3),static_outline_area,static_outline_dh (m),static_outline_region_dh (m),static_outline_dh_corr (m),static_outline_dvol_corr (m^3),bias_area (m^2),bias_region_dh (m),bias_outlines_dh_corr (m),bias_dvol_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.23300875058943007,-0.19913076688509468,-0.033877983704335396,-6775596.740867079,-200000000.0,0.19913076688509468,0.033877983704335396,6775596.740867079
2010-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.22720287773402562,-0.19876313560989078,-0.02843974212413483,-5687948.424826967,-200000000.0,0.19876313560989078,0.02843974212413483,5687948.424826967
2011-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.21330921331960212,-0.18936951304708824,-0.02393970027251388,-4787940.054502776,-200000000.0,0.18936951304708824,0.02393970027251388,4787940.054502776
2011-05-17 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.17897821624976643,-0.14338783083196965,-0.03559038541779677,-7118077.083559355,-200000000.0,0.14338783083196965,0.03559038541779677,7118077.083559355
2011-08-17 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.15817815222899015,-0.08554776123454363,-0.07263039099444651,-14526078.198889302,-200000000.0,0.08554776123454363,0.07263039099444651,14526078.198889302
2011-11-16 11:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.12909824033952305,-0.0526010996028048,-0.07649714073671826,-15299428.147343652,-200000000.0,0.0526010996028048,0.07649714073671826,15299428.147343652
2012-02-15 15:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.0732371168576401,-0.03249384720960403,-0.040743269648036075,-8148653.929607215,-200000000.0,0.03249384720960403,0.040743269648036075,8148653.929607215
2012-05-16 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.06263538620494842,-0.022311780172743795,-0.040323606032204626,-8064721.206440926,-200000000.0,0.022311780172743795,0.040323606032204626,8064721.206440926
2012-08-16 06:45:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.08299463682724309,-0.026789255935368347,-0.05620538089187474,-11241076.178374948,-200000000.0,0.026789255935368347,0.05620538089187474,11241076.178374948
2012-11-15 23:15:00,0.0,0.0,0.0,0.0,0.0,200000000.0,-0.09314889974733433,-0.04464895760405251,-0.048499942143281814,-9699988.428656362,-200000000.0,0.04464895760405251,0.048499942143281814,9699988.428656362
