mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2014-04-02 06:00:00,255132134,0.11,0.02,0.09,22961892
2014-07-02 12:00:00,255132134,0.08,-0.06,0.14,35718499
2014-10-01 18:00:00,255132134,0.02,-0.11,0.13,33167178
2015-01-01 00:00:00,255132134,-0.03,-0.09,0.06,15307928
2015-04-02 06:00:00,255132134,-0.04,-0.05,0.01,2551321
2015-07-02 12:00:00,255132134,0.07,0.06,0.01,2551321
2015-10-01 18:00:00,255132134,0.08,0.09,-0.01,-2551321
2016-01-01 00:00:00,255132134,0.01,0.06,-0.05,-12756607
2016-04-01 12:00:00,255132134,-0.03,0.03,-0.06,-15307928
2016-07-02 00:00:00,255132134,-0.08,-0.02,-0.06,-15307928
2016-10-01 12:00:00,255132134,-0.15,-0.09,-0.06,-15307928
2017-01-01 00:00:00,255132134,-0.18,-0.14,-0.04,-10205285
2017-04-02 06:00:00,255132134,-0.17,-0.11,-0.06,-15307928
2017-07-02 12:00:00,255132134,-0.08,-0.03,-0.05,-12756607
2017-10-01 18:00:00,255132134,-0.01,0.02,-0.03,-7653964
2018-01-01 00:00:00,255132134,0.03,0.04,-0.01,-2551321
2018-04-02 06:00:00,255132134,0.07,0.05,0.02,5102643
2018-07-02 12:00:00,255132134,0.09,0.06,0.03,7653964
2018-10-01 18:00:00,255132134,0.08,0.05,0.03,7653964
2019-01-01 00:00:00,255132134,0.02,0.03,-0.01,-2551321
2019-04-02 13:30:00,255132134,-0.06,-0.01,-0.05,-12756607
2019-07-02 21:00:00,255132134,0.11,0.05,0.06,15307928
2019-10-02 04:30:00,255132134,-0.06,0.03,-0.09,-22961892
2020-01-01 12:00:00,255132134,0.37,0.07,0.3,76539640
2020-04-01 19:30:00,255132134,0.08,0.0,0.08,20410571
2020-07-02 03:00:00,255132134,-0.08,-0.05,-0.03,-7653964
2020-10-01 10:30:00,255132134,-0.02,0.04,-0.06,-15307928
2020-12-31 18:00:00,255132134,-0.05,0.04,-0.09,-22961892
2021-04-02 01:30:00,255132134,-0.13,-0.1,-0.03,-7653964
2021-07-02 09:00:00,255132134,0.0,0.06,-0.06,-15307928
2021-10-01 16:30:00,255132134,-0.03,0.01,-0.04,-10205285
2022-01-01 00:00:00,255132134,-0.11,-0.06,-0.05,-12756607
2022-04-02 07:30:00,255132134,-0.05,-0.04,-0.01,-2551321
2022-07-02 15:00:00,255132134,0.02,0.04,-0.02,-5102643
2022-10-01 22:30:00,255132134,-0.08,-0.05,-0.03,-7653964
2023-01-01 06:00:00,255132134,0.01,0.0,0.01,2551321
2023-04-02 13:30:00,255132134,-0.11,-0.09,-0.02,-5102643
2023-07-02 21:00:00,255132134,0.13,0.13,0.0,0
2023-10-02 04:30:00,255132134,0.09,0.07,0.02,5102643
2024-01-01 12:00:00,255132134,0.4,0.21,0.19,48475106
2024-04-01 19:30:00,255132134,0.21,-0.09,0.3,76539640
2024-07-02 03:00:00,255132134,0.05,0.02,0.03,7653964
2024-10-01 10:30:00,255132134,-0.14,-0.05,-0.09,-22961892
2024-12-31 18:00:00,255132134,-0.18,-0.07,-0.11,-28064535
