mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2010-10-01 18:00:00,624793549,0.04,-0.02,0.06,37487613
2011-01-01 00:00:00,624793549,0.05,-0.02,0.07,43735548
2011-04-02 06:00:00,624793549,0.06,-0.0,0.06,37487613
2011-07-02 12:00:00,624793549,0.03,-0.01,0.04,24991742
2011-10-01 18:00:00,624793549,-0.02,-0.01,-0.01,-6247935
2012-01-01 00:00:00,624793549,-0.01,0.01,-0.02,-12495871
2012-04-01 12:00:00,624793549,0.02,0.01,0.01,6247935
2012-07-02 00:00:00,624793549,0.02,-0.01,0.03,18743806
2012-10-01 12:00:00,624793549,-0.01,-0.04,0.03,18743806
2013-01-01 00:00:00,624793549,-0.01,-0.05,0.04,24991742
2013-04-02 06:00:00,624793549,0.01,-0.04,0.05,31239677
2013-07-02 12:00:00,624793549,0.04,-0.05,0.09,56231419
2013-10-01 18:00:00,624793549,0.05,-0.07,0.12,74975226
2014-01-01 00:00:00,624793549,0.09,-0.05,0.14,87471097
2014-04-02 06:00:00,624793549,0.14,-0.02,0.16,99966968
2014-07-02 12:00:00,624793549,0.14,-0.01,0.15,93719032
2014-10-01 18:00:00,624793549,0.12,0.01,0.11,68727290
2015-01-01 00:00:00,624793549,0.12,0.05,0.07,43735548
2015-04-02 06:00:00,624793549,0.12,0.12,0.0,0
2015-07-02 12:00:00,624793549,0.08,0.16,-0.08,-49983484
2015-10-01 18:00:00,624793549,0.01,0.15,-0.14,-87471097
2016-01-01 00:00:00,624793549,-0.06,0.14,-0.2,-124958710
2016-04-01 12:00:00,624793549,-0.05,0.14,-0.19,-118710774
2016-07-02 00:00:00,624793549,-0.05,0.14,-0.19,-118710774
2016-10-01 12:00:00,624793549,-0.07,0.13,-0.2,-124958710
2017-01-01 00:00:00,624793549,-0.06,0.12,-0.18,-112462839
2017-04-02 06:00:00,624793549,-0.04,0.11,-0.15,-93719032
2017-07-02 12:00:00,624793549,-0.05,0.08,-0.13,-81223161
2017-10-01 18:00:00,624793549,-0.06,0.04,-0.1,-62479355
2018-01-01 00:00:00,624793549,-0.06,0.02,-0.08,-49983484
2018-04-02 06:00:00,624793549,-0.01,0.02,-0.03,-18743806
2018-07-02 12:00:00,624793549,0.02,0.0,0.02,12495871
2018-10-01 18:00:00,624793549,0.01,-0.02,0.03,18743806
2019-01-01 00:00:00,624793549,-0.01,-0.04,0.03,18743806
2019-04-02 13:30:00,624793549,-0.06,-0.05,-0.01,-6247935
2019-07-02 21:00:00,624793549,0.04,-0.0,0.04,24991742
2019-10-02 04:30:00,624793549,0.09,0.09,0.0,0
2020-01-01 12:00:00,624793549,-0.09,-0.11,0.02,12495871
2020-04-01 19:30:00,624793549,0.04,-0.0,0.04,24991742
2020-07-02 03:00:00,624793549,-0.04,-0.02,-0.02,-12495871
2020-10-01 10:30:00,624793549,0.11,0.09,0.02,12495871
2020-12-31 18:00:00,624793549,0.01,-0.03,0.04,24991742
2021-04-02 01:30:00,624793549,0.05,-0.04,0.09,56231419
2021-07-02 09:00:00,624793549,0.13,0.09,0.04,24991742
2021-10-01 16:30:00,624793549,0.05,0.03,0.02,12495871
2022-01-01 00:00:00,624793549,0.01,-0.06,0.07,43735548
2022-04-02 07:30:00,624793549,-0.08,-0.01,-0.07,-43735548
2022-07-02 15:00:00,624793549,0.24,0.41,-0.17,-106214903
2022-10-01 22:30:00,624793549,0.72,0.28,0.44,274909162
2023-01-01 06:00:00,624793549,0.02,-0.12,0.14,87471097
2023-04-02 13:30:00,624793549,-0.19,0.03,-0.22,-137454581
2023-07-02 21:00:00,624793549,0.17,-0.0,0.17,106214903
2023-10-02 04:30:00,624793549,0.15,-0.0,0.15,93719032
2024-01-01 12:00:00,624793549,-0.04,-0.15,0.11,68727290
2024-04-01 19:30:00,624793549,0.01,-0.08,0.09,56231419
2024-07-02 03:00:00,624793549,0.11,-0.06,0.17,106214903
2024-10-01 10:30:00,624793549,-0.0,-0.06,0.06,37487613
2024-12-31 18:00:00,624793549,0.06,-0.06,0.12,74975226
