mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-04-02 13:30:00,1257869664,0.02,0.02,0.0,0
2019-07-02 21:00:00,1257869664,-0.01,0.02,-0.03,-37736090
2019-10-02 04:30:00,1257869664,-0.02,0.01,-0.03,-37736090
2020-01-01 12:00:00,1257869664,-0.13,-0.02,-0.11,-138365663
2020-04-01 19:30:00,1257869664,-0.12,-0.01,-0.11,-138365663
2020-07-02 03:00:00,1257869664,-0.1,0.0,-0.1,-125786966
2020-10-01 10:30:00,1257869664,-0.1,0.01,-0.11,-138365663
2020-12-31 18:00:00,1257869664,-0.15,-0.0,-0.15,-188680450
2021-04-02 01:30:00,1257869664,-0.18,-0.03,-0.15,-188680450
2021-07-02 09:00:00,1257869664,-0.16,0.0,-0.16,-201259146
2021-10-01 16:30:00,1257869664,-0.12,0.01,-0.13,-163523056
2022-01-01 00:00:00,1257869664,-0.12,-0.03,-0.09,-113208270
2022-04-02 07:30:00,1257869664,-0.1,-0.01,-0.09,-113208270
2022-07-02 15:00:00,1257869664,-0.09,0.01,-0.1,-125786966
2022-10-01 22:30:00,1257869664,-0.1,0.0,-0.1,-125786966
2023-01-01 06:00:00,1257869664,-0.14,-0.04,-0.1,-125786966
2023-04-02 13:30:00,1257869664,-0.12,-0.02,-0.1,-125786966
2023-07-02 21:00:00,1257869664,-0.08,0.01,-0.09,-113208270
2023-10-02 04:30:00,1257869664,-0.08,0.02,-0.1,-125786966
2024-01-01 12:00:00,1257869664,-0.1,-0.01,-0.09,-113208270
2024-04-01 19:30:00,1257869664,-0.11,-0.03,-0.08,-100629573
2024-07-02 03:00:00,1257869664,-0.08,-0.01,-0.07,-88050876
2024-10-01 10:30:00,1257869664,-0.04,0.01,-0.05,-62893483
2024-12-31 18:00:00,1257869664,-0.04,-0.01,-0.03,-37736090
