mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,1031802.0,0.3,0.02,0.28,288905.0
2019-07-02 21:00:00,1031802.0,0.19,-0.02,0.21,216678.0
2019-10-02 04:30:00,6673240.0,0.28,0.07,0.21,1401380.0
2020-01-01 12:00:00,6673240.0,-0.18,-0.02,-0.16,-1067718.0
2020-04-01 19:30:00,6673240.0,-0.05,0.03,-0.08,-533859.0
2020-07-02 03:00:00,6673240.0,0.03,-0.04,0.07,467127.0
2020-10-01 10:30:00,6673240.0,0.07,0.01,0.06,400394.0
2020-12-31 18:00:00,6673240.0,-0.02,0.03,-0.05,-333662.0
2021-04-02 01:30:00,6673240.0,-0.14,-0.07,-0.07,-467127.0
2021-07-02 09:00:00,6673240.0,-0.02,-0.04,0.02,133465.0
2021-10-01 16:30:00,6673240.0,-0.05,0.08,-0.13,-867521.0
2022-01-01 00:00:00,6673240.0,-0.1,-0.03,-0.07,-467127.0
2022-04-02 07:30:00,6673240.0,-0.14,0.0,-0.14,-934254.0
2022-07-02 15:00:00,6673240.0,0.14,-0.02,0.16,1067718.0
2022-10-01 22:30:00,6673240.0,0.02,-0.0,0.02,133465.0
2023-01-01 06:00:00,6673240.0,-0.06,0.01,-0.07,-467127.0
2023-04-02 13:30:00,5124242.0,-0.31,-0.02,-0.29,-1486030.0
2023-07-02 21:00:00,5124242.0,0.16,0.01,0.15,768636.0
2023-10-02 04:30:00,5124242.0,-0.05,0.02,-0.07,-358697.0
2024-01-01 12:00:00,86962192.0,0.12,0.02,0.1,8696219.0
2024-04-01 19:30:00,100694912.0,-0.33,-0.04,-0.29,-29201524.0
2024-07-02 03:00:00,117991547.0,-0.66,-0.05,-0.61,-71974840.0
2024-10-01 10:30:00,39634659.0,-0.37,-0.03,-0.34,-13475785.0
2024-12-31 18:00:00,39634659.0,0.02,0.04,-0.02,-792693.0
