midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-08-17 06:45:00,0,0.0,-0.0,0.0,0
2010-11-16 11:15:00,0,0.0,-0.03,0.0,0
2011-02-15 15:45:00,0,0.0,0.0,0.0,0
2011-05-17 23:15:00,0,0.0,0.07,0.0,0
2011-08-17 06:45:00,0,0.0,0.14,0.0,0
2011-11-16 11:15:00,0,0.0,0.13,0.0,0
2012-02-15 15:45:00,0,0.0,0.14,0.0,0
2012-05-16 23:15:00,0,0.0,0.15,0.0,0
2012-08-16 06:45:00,0,0.0,0.09,0.0,0
2012-11-15 23:15:00,0,0.0,0.04,0.0,0
2013-02-15 15:45:00,0,0.0,-0.02,0.0,0
2013-05-17 23:15:00,0,0.0,0.05,0.0,0
2013-08-17 06:45:00,0,0.0,0.07,0.0,0
2013-11-16 11:15:00,0,0.0,0.08,0.0,0
2014-02-15 15:45:00,0,0.0,0.11,0.0,0
2014-05-17 23:15:00,0,0.0,0.09,0.0,0
2014-08-17 06:45:00,0,0.0,0.06,0.0,0
2014-11-16 11:15:00,0,0.0,-0.03,0.0,0
2015-02-15 15:45:00,0,0.0,-0.12,0.0,0
2015-05-17 23:15:00,0,0.0,-0.06,0.0,0
2015-08-17 06:45:00,0,0.0,-0.01,0.0,0
2015-11-16 11:15:00,0,0.0,0.02,0.0,0
2016-02-15 15:45:00,0,0.0,0.02,0.0,0
2016-05-16 23:15:00,0,0.0,-0.0,0.0,0
2016-08-16 06:45:00,0,0.0,-0.02,0.0,0
2016-11-15 23:15:00,0,0.0,0.02,0.0,0
2017-02-15 15:45:00,0,0.0,0.02,0.0,0
2017-05-17 23:15:00,0,0.0,0.08,0.0,0
2017-08-17 06:45:00,0,0.0,0.08,0.0,0
2017-11-16 11:15:00,0,0.0,0.04,0.0,0
2018-02-15 15:45:00,0,0.0,-0.0,0.0,0
2018-05-17 23:15:00,0,0.0,-0.03,0.0,0
2018-08-17 06:45:00,0,0.0,-0.02,0.0,0
2018-11-16 11:15:00,0,0.0,-0.01,0.0,0
2019-02-15 21:45:00,0,0.0,-0.28,0.0,0
2019-05-18 05:15:00,0,0.0,0.09,0.0,0
2019-08-17 12:45:00,0,0.0,-0.03,0.0,0
2019-11-16 20:15:00,0,0.0,-0.0,0.0,0
2020-02-16 03:45:00,0,0.0,0.17,0.0,0
2020-05-17 11:15:00,0,0.0,0.26,0.0,0
2020-08-16 18:45:00,0,0.0,0.21,0.0,0
2020-11-16 02:15:00,0,0.0,0.34,0.0,0
2021-02-15 09:45:00,0,0.0,0.16,0.0,0
2021-05-17 17:15:00,0,0.0,0.25,0.0,0
2021-08-17 00:45:00,710921,0.46,0.43,0.03,21328
2021-11-16 08:15:00,710921,0.3,0.26,0.04,28437
2022-02-15 15:45:00,710921,0.3,0.23,0.07,49764
2022-05-17 23:15:00,710921,0.2,0.14,0.06,42655
2022-08-17 06:45:00,710921,0.24,0.2,0.04,28437
2022-11-16 14:15:00,710921,0.24,0.18,0.06,42655
2023-02-15 21:45:00,710921,-0.12,-0.19,0.07,49764
2023-05-18 05:15:00,710921,0.31,0.25,0.06,42655
2023-08-17 12:45:00,710921,0.26,0.24,0.02,14218
2023-11-16 20:15:00,710921,0.02,0.03,-0.01,-7109
2024-02-16 03:45:00,710921,-0.06,-0.06,0.0,0
2024-05-17 11:15:00,710921,0.12,0.12,0.0,0
2024-08-16 18:45:00,710921,1.58,1.58,0.0,0
