mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,0.19,,
2019-07-02 21:00:00,,,0.1,,
2019-10-02 04:30:00,24956111.0,0.31,0.19,0.12,2994733.0
2020-01-01 12:00:00,24956111.0,0.19,0.08,0.11,2745172.0
2020-04-01 19:30:00,24956111.0,0.23,0.14,0.09,2246050.0
2020-07-02 03:00:00,24956111.0,0.24,0.16,0.08,1996489.0
2020-10-01 10:30:00,24956111.0,0.21,0.14,0.07,1746928.0
2020-12-31 18:00:00,24956111.0,0.11,0.05,0.06,1497367.0
2021-04-02 01:30:00,24956111.0,0.18,0.07,0.11,2745172.0
2021-07-02 09:00:00,55392988.0,0.33,0.22,0.11,6093228.0
2021-10-01 16:30:00,55392988.0,0.21,0.11,0.1,5539299.0
2022-01-01 00:00:00,55392988.0,0.13,0.03,0.1,5539299.0
2022-04-02 07:30:00,55392988.0,-0.12,0.01,-0.13,-7201088.0
2022-07-02 15:00:00,53262255.0,-0.48,-0.03,-0.45,-23968014.0
2022-10-01 22:30:00,68672739.0,-0.55,-0.09,-0.46,-31589460.0
2023-01-01 06:00:00,16452624.0,-0.32,-0.07,-0.25,-4113156.0
2023-04-02 13:30:00,16452624.0,0.19,0.11,0.08,1316210.0
2023-07-02 21:00:00,16452624.0,-0.07,0.04,-0.11,-1809789.0
2023-10-02 04:30:00,16452624.0,-0.06,0.15,-0.21,-3455051.0
2024-01-01 12:00:00,16452624.0,-0.25,-0.09,-0.16,-2632420.0
2024-04-01 19:30:00,16452624.0,0.16,0.15,0.01,164526.0
2024-07-02 03:00:00,42473035.0,0.33,0.24,0.09,3822574.0
2024-10-01 10:30:00,42473035.0,0.23,0.13,0.1,4247304.0
2024-12-31 18:00:00,42473035.0,0.15,0.08,0.07,2973112.0
