mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-10-01 18:00:00,,,-0.03,,
2011-01-01 00:00:00,2775868.0,-0.19,-0.03,-0.16,-444139.0
2011-04-02 06:00:00,,,-0.01,,
2011-07-02 12:00:00,,,0.01,,
2011-10-01 18:00:00,,,0.06,,
2012-01-01 00:00:00,,,0.08,,
2012-04-01 12:00:00,,,0.06,,
2012-07-02 00:00:00,,,0.01,,
2012-10-01 12:00:00,,,0.0,,
2013-01-01 00:00:00,14658456.0,0.26,0.03,0.23,3371445.0
2013-04-02 06:00:00,32176726.0,0.35,0.01,0.34,10940087.0
2013-07-02 12:00:00,52005475.0,0.45,-0.0,0.45,23402464.0
2013-10-01 18:00:00,36991331.0,0.31,0.01,0.3,11097400.0
2014-01-01 00:00:00,,,0.01,,
2014-04-02 06:00:00,22192.0,-0.19,0.0,-0.19,-4216.0
2014-07-02 12:00:00,33978797.0,-0.35,-0.01,-0.34,-11552791.0
2014-10-01 18:00:00,45548072.0,-0.45,-0.01,-0.44,-20041152.0
2015-01-01 00:00:00,24284186.0,-0.31,-0.0,-0.31,-7528098.0
2015-04-02 06:00:00,546969.0,-0.19,-0.01,-0.18,-98454.0
2015-07-02 12:00:00,,,0.01,,
2015-10-01 18:00:00,,,0.04,,
2016-01-01 00:00:00,,,0.05,,
2016-04-01 12:00:00,,,0.05,,
2016-07-02 00:00:00,,,0.04,,
2016-10-01 12:00:00,,,0.04,,
2017-01-01 00:00:00,,,0.03,,
2017-04-02 06:00:00,,,0.01,,
2017-07-02 12:00:00,,,-0.01,,
2017-10-01 18:00:00,,,-0.02,,
2018-01-01 00:00:00,,,-0.01,,
2018-04-02 06:00:00,,,-0.0,,
2018-07-02 12:00:00,,,0.0,,
2018-10-01 18:00:00,,,0.01,,
2019-01-01 00:00:00,,,-0.0,,
2019-04-02 13:30:00,,,0.08,,
2019-07-02 21:00:00,,,-0.01,,
2019-10-02 04:30:00,4844164.0,0.2,0.06,0.14,678183.0
2020-01-01 12:00:00,,,-0.0,,
2020-04-01 19:30:00,5968696.0,0.19,0.12,0.07,417809.0
2020-07-02 03:00:00,,,0.01,,
2020-10-01 10:30:00,,,0.06,,
2020-12-31 18:00:00,,,-0.07,,
2021-04-02 01:30:00,,,0.03,,
2021-07-02 09:00:00,,,0.04,,
2021-10-01 16:30:00,,,0.0,,
2022-01-01 00:00:00,,,-0.06,,
2022-04-02 07:30:00,,,0.04,,
2022-07-02 15:00:00,,,0.01,,
2022-10-01 22:30:00,,,-0.0,,
2023-01-01 06:00:00,,,-0.05,,
2023-04-02 13:30:00,,,0.03,,
2023-07-02 21:00:00,,,0.02,,
2023-10-02 04:30:00,,,0.08,,
2024-01-01 12:00:00,27998236.0,0.44,-0.09,0.53,14839064.0
2024-04-01 19:30:00,108230814.0,0.66,0.12,0.54,58444644.0
2024-07-02 03:00:00,57801685.0,0.49,0.06,0.43,24854724.0
2024-10-01 10:30:00,61099566.0,-0.69,0.01,-0.7,-42769696.0
2024-12-31 18:00:00,67869401.0,-0.66,-0.02,-0.64,-43436416.0
